2.0000 27554.5000 6414.1656 23019.0000 32090.0000 22.0000 0.0000 22.0000 22.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1312.1190 305.4365 0.0000 15208.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
3.0000 20436.3333 13136.8052 6200.0000 32090.0000 21.3333 1.1547 20.0000 22.0000 3650.0000 1.0000 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 983.5180 608.7542 0.0000 15208.0000 1.0000 0.8165 0.0000 2.0000 2.8740 0.0008 2.8732 2.8748
3.0000 18992.6667 11329.4369 6200.0000 27759.0000 23.3333 4.1633 20.0000 28.0000 4132.6667 836.0038 3649.0000 5098.0000 1479.0000 361.9986 1270.0000 1897.0000 816.8566 426.1805 0.0000 15117.0000 1.0000 0.8165 0.0000 2.0000 2.8118 0.1077 2.6874 2.8748
3.0000 18992.6667 11329.4369 6200.0000 27759.0000 23.3333 4.1633 20.0000 28.0000 4132.6667 836.0038 3649.0000 5098.0000 1479.0000 361.9986 1270.0000 1897.0000 816.8566 426.1805 0.0000 15117.0000 1.0000 0.8165 0.0000 2.0000 2.8118 0.1077 2.6874 2.8748
3.0000 18992.6667 11329.4369 6200.0000 27759.0000 23.3333 4.1633 20.0000 28.0000 4132.6667 836.0038 3649.0000 5098.0000 1479.0000 361.9986 1270.0000 1897.0000 816.8566 426.1805 0.0000 15117.0000 1.0000 0.8165 0.0000 2.0000 2.8118 0.1077 2.6874 2.8748
4.0000 14738.5000 9659.4580 6200.0000 27759.0000 22.0000 4.0000 20.0000 28.0000 4012.0000 724.0005 3649.0000 5098.0000 1426.7500 313.5000 1270.0000 1897.0000 667.4883 327.9355 0.0000 15086.0000 0.7500 0.8292 0.0000 2.0000 2.8274 0.0933 2.6874 2.8748
4.0000 14738.5000 9659.4580 6200.0000 27759.0000 22.0000 4.0000 20.0000 28.0000 4012.0000 724.0005 3649.0000 5098.0000 1426.7500 313.5000 1270.0000 1897.0000 667.4883 327.9355 0.0000 15086.0000 0.7500 0.8292 0.0000 2.0000 2.8274 0.0933 2.6874 2.8748
4.0000 15635.7500 8723.2778 8794.0000 27759.0000 22.5000 3.7859 20.0000 28.0000 4012.7500 723.5005 3650.0000 5098.0000 1426.7500 313.5000 1270.0000 1897.0000 702.4451 283.9475 0.0000 15086.0000 0.7500 0.8292 0.0000 2.0000 2.8280 0.0937 2.6874 2.8756
4.0000 17219.2500 11718.2724 8794.0000 34093.0000 21.0000 1.1547 20.0000 22.0000 3650.7500 0.9574 3650.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 851.2863 546.3526 0.0000 14996.0000 0.7500 0.8292 0.0000 2.0000 2.8746 0.0008 2.8740 2.8756
4.0000 17219.2500 11718.2724 8794.0000 34093.0000 21.0000 1.1547 20.0000 22.0000 3650.7500 0.9574 3650.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 851.2863 546.3526 0.0000 14996.0000 0.7500 0.8292 0.0000 2.0000 2.8746 0.0008 2.8740 2.8756
4.0000 17219.2500 11718.2724 8794.0000 34093.0000 21.0000 1.1547 20.0000 22.0000 3650.7500 0.9574 3650.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 851.2863 546.3526 0.0000 14996.0000 0.7500 0.8292 0.0000 2.0000 2.8746 0.0008 2.8740 2.8756
3.0000 30678.3333 19408.6085 9789.0000 48153.0000 22.6667 1.1547 22.0000 24.0000 3651.0000 1.0000 3650.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 1394.4092 837.5649 0.0000 15208.0000 1.0000 0.8165 0.0000 2.0000 2.8748 0.0008 2.8740 2.8756
3.0000 30678.3333 19408.6085 9789.0000 48153.0000 22.6667 1.1547 22.0000 24.0000 3651.0000 1.0000 3650.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 1394.4092 837.5649 0.0000 15208.0000 1.0000 0.8165 0.0000 2.0000 2.8748 0.0008 2.8740 2.8756
2.0000 41123.0000 9941.9213 34093.0000 48153.0000 23.0000 1.4142 22.0000 24.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1858.5424 332.4339 0.0000 15208.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
1.0000 48153.0000 0.0000 48153.0000 48153.0000 24.0000 0.0000 24.0000 24.0000 3651.0000 0.0000 3651.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 2093.6087 0.0000 0.0000 15208.0000 1.0000 0.0000 1.0000 1.0000 2.8748 0.0000 2.8748 2.8748
1.0000 48153.0000 0.0000 48153.0000 48153.0000 24.0000 0.0000 24.0000 24.0000 3651.0000 0.0000 3651.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 2093.6087 0.0000 0.0000 15208.0000 1.0000 0.0000 1.0000 1.0000 2.8748 0.0000 2.8748 2.8748
2.0000 30035.5000 25622.0142 11918.0000 48153.0000 27.0000 4.2426 24.0000 30.0000 4374.0000 1022.4764 3651.0000 5097.0000 1583.5000 443.3560 1270.0000 1897.0000 1252.2871 1189.8084 0.0000 15208.0000 0.5000 0.5000 0.0000 1.0000 2.7808 0.1329 2.6869 2.8748
2.0000 12799.0000 1245.9221 11918.0000 13680.0000 25.0000 7.0711 20.0000 30.0000 4373.5000 1023.1835 3650.0000 5097.0000 1583.5000 443.3560 1270.0000 1897.0000 565.4828 218.5204 0.0000 8604.0000 0.5000 0.5000 0.0000 1.0000 2.7804 0.1323 2.6869 2.8740
2.0000 12799.0000 1245.9221 11918.0000 13680.0000 25.0000 7.0711 20.0000 30.0000 4373.5000 1023.1835 3650.0000 5097.0000 1583.5000 443.3560 1270.0000 1897.0000 565.4828 218.5204 0.0000 8604.0000 0.5000 0.5000 0.0000 1.0000 2.7804 0.1323 2.6869 2.8740
3.0000 16437.3333 6363.0629 11918.0000 23714.0000 24.0000 5.2915 20.0000 30.0000 4133.0000 834.8491 3650.0000 5097.0000 1479.0000 361.9986 1270.0000 1897.0000 753.4012 360.2993 0.0000 15177.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1085 2.6869 2.8756
3.0000 16437.3333 6363.0629 11918.0000 23714.0000 24.0000 5.2915 20.0000 30.0000 4133.0000 834.8491 3650.0000 5097.0000 1479.0000 361.9986 1270.0000 1897.0000 753.4012 360.2993 0.0000 15177.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1085 2.6869 2.8756
4.0000 14657.2500 6298.1875 9317.0000 23714.0000 23.0000 4.7610 20.0000 30.0000 4012.0000 723.3344 3649.0000 5097.0000 1426.7500 313.5000 1270.0000 1897.0000 687.6430 322.2426 0.0000 15177.0000 0.7500 0.8292 0.0000 2.0000 2.8274 0.0937 2.6869 2.8756
4.0000 23323.2500 16636.2000 9317.0000 46582.0000 23.0000 4.7610 20.0000 30.0000 4012.5000 724.3344 3649.0000 5099.0000 1426.7500 313.5000 1270.0000 1897.0000 986.4706 490.4641 0.0000 15177.0000 0.7500 0.8292 0.0000 2.0000 2.8277 0.0932 2.6879 2.8756
3.0000 26537.6667 18792.2824 9317.0000 46582.0000 24.0000 5.2915 20.0000 30.0000 4133.3333 836.2932 3649.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 1075.2941 559.9061 0.0000 15177.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1077 2.6879 2.8756
3.0000 26537.6667 18792.2824 9317.0000 46582.0000 24.0000 5.2915 20.0000 30.0000 4133.3333 836.2932 3649.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 1075.2941 559.9061 0.0000 15177.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1077 2.6879 2.8756
2.0000 27949.5000 26350.3342 9317.0000 46582.0000 25.0000 7.0711 20.0000 30.0000 4374.0000 1025.3048 3649.0000 5099.0000 1583.5000 443.3560 1270.0000 1897.0000 1048.3221 789.0657 0.0000 15105.0000 0.5000 0.5000 0.0000 1.0000 2.7806 0.1310 2.6879 2.8732
2.0000 27949.5000 26350.3342 9317.0000 46582.0000 25.0000 7.0711 20.0000 30.0000 4374.0000 1025.3048 3649.0000 5099.0000 1583.5000 443.3560 1270.0000 1897.0000 1048.3221 789.0657 0.0000 15105.0000 0.5000 0.5000 0.0000 1.0000 2.7806 0.1310 2.6879 2.8732
2.0000 36168.0000 14727.6200 25754.0000 46582.0000 26.0000 5.6569 22.0000 30.0000 4375.0000 1023.8906 3651.0000 5099.0000 1583.5000 443.3560 1270.0000 1897.0000 1416.3284 268.6263 0.0000 15165.0000 0.5000 0.5000 0.0000 1.0000 2.7814 0.1321 2.6879 2.8748
1.0000 25754.0000 0.0000 25754.0000 25754.0000 22.0000 0.0000 22.0000 22.0000 3651.0000 0.0000 3651.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1226.3810 0.0000 0.0000 15165.0000 1.0000 0.0000 1.0000 1.0000 2.8748 0.0000 2.8748 2.8748
2.0000 16285.0000 13391.1882 6816.0000 25754.0000 22.0000 0.0000 22.0000 22.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 775.4762 637.6756 0.0000 15165.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
3.0000 18491.6667 10211.2729 6816.0000 25754.0000 22.0000 0.0000 22.0000 22.0000 3650.6667 0.5774 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 880.5556 486.2511 0.0000 15165.0000 1.0000 0.8165 0.0000 2.0000 2.8745 0.0005 2.8740 2.8748
3.0000 18491.6667 10211.2729 6816.0000 25754.0000 22.0000 0.0000 22.0000 22.0000 3650.6667 0.5774 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 880.5556 486.2511 0.0000 15165.0000 1.0000 0.8165 0.0000 2.0000 2.8745 0.0005 2.8740 2.8748
4.0000 15190.5000 10635.0459 5287.0000 25754.0000 21.5000 1.0000 20.0000 22.0000 3650.0000 1.4142 3648.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 729.9825 498.3129 0.0000 15165.0000 0.7500 0.8292 0.0000 2.0000 2.8740 0.0011 2.8724 2.8748
4.0000 12565.2500 8168.2562 5287.0000 22905.0000 22.0000 1.6330 20.0000 24.0000 4012.2500 725.1677 3648.0000 5100.0000 1426.7500 313.5000 1270.0000 1897.0000 589.1807 375.8097 0.0000 15114.0000 0.7500 0.8292 0.0000 2.0000 2.8274 0.0927 2.6885 2.8748
5.0000 11412.4000 7528.9855 5287.0000 22905.0000 22.0000 1.4142 20.0000 24.0000 3939.6000 648.6843 3648.0000 5100.0000 1395.4000 280.4029 1270.0000 1897.0000 536.1160 346.4159 0.0000 15114.0000 0.8000 0.7483 0.0000 2.0000 2.8366 0.0828 2.6885 2.8748
5.0000 14297.2000 8071.3531 5287.0000 22905.0000 22.0000 1.4142 20.0000 24.0000 3939.4000 648.7960 3648.0000 5100.0000 1395.4000 280.4029 1270.0000 1897.0000 673.4874 376.4414 0.0000 15114.0000 0.8000 0.7483 0.0000 2.0000 2.8364 0.0827 2.6885 2.8748
4.0000 12145.2500 7482.6285 5287.0000 21240.0000 22.0000 1.6330 20.0000 24.0000 4011.5000 725.6668 3648.0000 5100.0000 1426.7500 313.5000 1270.0000 1897.0000 569.1807 341.1913 0.0000 15043.0000 0.7500 0.8292 0.0000 2.0000 2.8268 0.0923 2.6885 2.8732
5.0000 13439.0000 7096.5655 5287.0000 21240.0000 22.0000 1.4142 20.0000 24.0000 3939.6000 648.6851 3648.0000 5100.0000 1395.4000 280.4029 1270.0000 1897.0000 632.6207 327.7680 0.0000 15043.0000 0.8000 0.7483 0.0000 2.0000 2.8366 0.0828 2.6885 2.8756
4.0000 15477.0000 6281.6158 6801.0000 21240.0000 22.5000 1.0000 22.0000 24.0000 4012.5000 725.0014 3649.0000 5100.0000 1426.7500 313.5000 1270.0000 1897.0000 721.2101 301.5326 0.0000 15043.0000 0.7500 0.8292 0.0000 2.0000 2.8276 0.0928 2.6885 2.8756
4.0000 15877.5000 6313.5620 6801.0000 21240.0000 21.5000 1.0000 20.0000 22.0000 3649.7500 1.5000 3649.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 777.1930 307.8866 0.0000 15043.0000 0.7500 0.8292 0.0000 2.0000 2.8738 0.0012 2.8732 2.8756
3.0000 18903.0000 2206.7390 16855.0000 21240.0000 21.3333 1.1547 20.0000 22.0000 3650.0000 1.7321 3649.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 928.3049 71.9881 0.0000 15043.0000 1.0000 0.8165 0.0000 2.0000 2.8740 0.0014 2.8732 2.8756
3.0000 16169.6667 2849.4965 13040.0000 18614.0000 20.6667 1.1547 20.0000 22.0000 3650.6667 1.5275 3649.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 819.9340 115.7173 0.0000 13540.0000 1.0000 0.8165 0.0000 2.0000 2.8745 0.0012 2.8732 2.8756
4.0000 15602.7500 2588.1779 13040.0000 18614.0000 20.5000 1.0000 20.0000 22.0000 3650.5000 1.2910 3649.0000 3652.0000 1270.0000 0.0000 1270.0000 1270.0000 797.8716 104.2785 0.0000 13540.0000 0.7500 0.8292 0.0000 2.0000 2.8744 0.0010 2.8732 2.8756
4.0000 16600.7500 4323.9589 13040.0000 22606.0000 20.5000 1.0000 20.0000 22.0000 3649.7500 0.9574 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 845.3954 176.4224 0.0000 15104.0000 0.7500 0.8292 0.0000 2.0000 2.8738 0.0008 2.8732 2.8748
4.0000 16600.7500 4323.9589 13040.0000 22606.0000 20.5000 1.0000 20.0000 22.0000 3649.7500 0.9574 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 845.3954 176.4224 0.0000 15104.0000 0.7500 0.8292 0.0000 2.0000 2.8738 0.0008 2.8732 2.8748
3.0000 16516.0000 5291.6761 13040.0000 22606.0000 20.6667 1.1547 20.0000 22.0000 3650.0000 1.0000 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 831.4921 213.3717 0.0000 15104.0000 1.0000 0.8165 0.0000 2.0000 2.8740 0.0008 2.8732 2.8748
4.0000 22080.7500 11938.7462 13040.0000 38775.0000 21.5000 1.9149 20.0000 24.0000 3649.5000 1.2910 3648.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1045.0864 461.3479 0.0000 15106.0000 0.7500 0.8292 0.0000 2.0000 2.8736 0.0010 2.8724 2.8748
3.0000 25094.3333 12621.8218 13902.0000 38775.0000 22.0000 2.0000 20.0000 24.0000 3649.0000 1.0000 3648.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 1164.6767 483.1686 0.0000 15106.0000 1.0000 0.8165 0.0000 2.0000 2.8732 0.0008 2.8724 2.8740
2.0000 30690.5000 11433.2095 22606.0000 38775.0000 23.0000 1.4142 22.0000 24.0000 3648.5000 0.7071 3648.0000 3649.0000 1270.0000 0.0000 1270.0000 1270.0000 1381.1729 430.9062 0.0000 15106.0000 0.5000 0.5000 0.0000 1.0000 2.8728 0.0006 2.8724 2.8732
1.0000 38775.0000 0.0000 38775.0000 38775.0000 24.0000 0.0000 24.0000 24.0000 3648.0000 0.0000 3648.0000 3648.0000 1270.0000 0.0000 1270.0000 1270.0000 1685.8696 0.0000 0.0000 15106.0000 1.0000 0.0000 1.0000 1.0000 2.8724 0.0000 2.8724 2.8724
2.0000 34777.5000 5653.3187 30780.0000 38775.0000 23.0000 1.4142 22.0000 24.0000 3649.0000 1.4142 3648.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 1575.7919 155.6733 0.0000 15157.0000 0.5000 0.5000 0.0000 1.0000 2.8732 0.0011 2.8724 2.8740
2.0000 34777.5000 5653.3187 30780.0000 38775.0000 23.0000 1.4142 22.0000 24.0000 3649.0000 1.4142 3648.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 1575.7919 155.6733 0.0000 15157.0000 0.5000 0.5000 0.0000 1.0000 2.8732 0.0011 2.8724 2.8740
1.0000 30780.0000 0.0000 30780.0000 30780.0000 22.0000 0.0000 22.0000 22.0000 3650.0000 0.0000 3650.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 1465.7143 0.0000 0.0000 15157.0000 1.0000 0.0000 1.0000 1.0000 2.8740 0.0000 2.8740 2.8740
2.0000 34956.0000 5905.7558 30780.0000 39132.0000 23.0000 1.4142 22.0000 24.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1583.5528 166.6488 0.0000 15157.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
2.0000 34956.0000 5905.7558 30780.0000 39132.0000 23.0000 1.4142 22.0000 24.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1583.5528 166.6488 0.0000 15157.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
2.0000 34956.0000 5905.7558 30780.0000 39132.0000 23.0000 1.4142 22.0000 24.0000 3650.5000 0.7071 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1583.5528 166.6488 0.0000 15157.0000 0.5000 0.5000 0.0000 1.0000 2.8744 0.0006 2.8740 2.8748
1.0000 39132.0000 0.0000 39132.0000 39132.0000 24.0000 0.0000 24.0000 24.0000 3651.0000 0.0000 3651.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1701.3913 0.0000 0.0000 15110.0000 1.0000 0.0000 1.0000 1.0000 2.8748 0.0000 2.8748 2.8748
2.0000 40703.0000 2221.7295 39132.0000 42274.0000 25.0000 1.4142 24.0000 26.0000 3650.0000 1.4142 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1696.1757 7.3760 0.0000 15141.0000 0.5000 0.5000 0.0000 1.0000 2.8740 0.0011 2.8732 2.8748
2.0000 40703.0000 2221.7295 39132.0000 42274.0000 25.0000 1.4142 24.0000 26.0000 3650.0000 1.4142 3649.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 1696.1757 7.3760 0.0000 15141.0000 0.5000 0.5000 0.0000 1.0000 2.8740 0.0011 2.8732 2.8748
1.0000 42274.0000 0.0000 42274.0000 42274.0000 26.0000 0.0000 26.0000 26.0000 3649.0000 0.0000 3649.0000 3649.0000 1270.0000 0.0000 1270.0000 1270.0000 1690.9600 0.0000 0.0000 15141.0000 1.0000 0.0000 1.0000 1.0000 2.8732 0.0000 2.8732 2.8732
1.0000 42274.0000 0.0000 42274.0000 42274.0000 26.0000 0.0000 26.0000 26.0000 3649.0000 0.0000 3649.0000 3649.0000 1270.0000 0.0000 1270.0000 1270.0000 1690.9600 0.0000 0.0000 15141.0000 1.0000 0.0000 1.0000 1.0000 2.8732 0.0000 2.8732 2.8732
2.0000 25955.0000 23078.5511 9636.0000 42274.0000 23.5000 3.5355 21.0000 26.0000 3649.0000 0.0000 3649.0000 3649.0000 1270.0000 0.0000 1270.0000 1270.0000 1086.3800 855.0052 0.0000 15141.0000 0.5000 0.5000 0.0000 1.0000 2.8732 0.0000 2.8732 2.8732
3.0000 24140.0000 16619.0384 9636.0000 42274.0000 25.0000 3.6056 21.0000 28.0000 4132.3333 837.1579 3649.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 977.4632 633.3290 0.0000 15141.0000 1.0000 0.8165 0.0000 2.0000 2.8115 0.1070 2.6879 2.8732
2.0000 15073.0000 7689.0791 9636.0000 20510.0000 24.5000 4.9497 21.0000 28.0000 4374.0000 1025.3048 3649.0000 5099.0000 1583.5000 443.3560 1270.0000 1897.0000 620.7148 196.4552 0.0000 12139.0000 0.5000 0.5000 0.0000 1.0000 2.7806 0.1310 2.6879 2.8732
3.0000 17746.3333 7141.5056 9636.0000 23093.0000 24.3333 3.5119 21.0000 28.0000 4132.6667 836.8694 3649.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 748.4910 261.2999 0.0000 15173.0000 1.0000 0.8165 0.0000 2.0000 2.8117 0.1072 2.6879 2.8740
3.0000 17746.3333 7141.5056 9636.0000 23093.0000 24.3333 3.5119 21.0000 28.0000 4132.6667 836.8694 3649.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 748.4910 261.2999 0.0000 15173.0000 1.0000 0.8165 0.0000 2.0000 2.8117 0.1072 2.6879 2.8740
4.0000 19143.7500 6466.2066 9636.0000 23336.0000 24.5000 2.8868 21.0000 28.0000 4012.0000 724.6668 3649.0000 5099.0000 1426.7500 313.5000 1270.0000 1897.0000 804.4516 240.9248 0.0000 15173.0000 0.7500 0.8292 0.0000 2.0000 2.8273 0.0929 2.6879 2.8740
3.0000 22313.0000 1566.1638 20510.0000 23336.0000 25.6667 2.0817 24.0000 28.0000 4133.0000 836.5805 3650.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 912.0021 132.9076 0.0000 15173.0000 1.0000 0.8165 0.0000 2.0000 2.8120 0.1074 2.6879 2.8740
3.0000 21267.3333 3374.7794 17373.0000 23336.0000 23.6667 1.5275 22.0000 25.0000 3650.0000 0.0000 3650.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 934.5542 94.2405 0.0000 15173.0000 1.0000 0.8165 0.0000 2.0000 2.8740 0.0000 2.8740 2.8740
3.0000 21267.3333 3374.7794 17373.0000 23336.0000 23.6667 1.5275 22.0000 25.0000 3650.0000 0.0000 3650.0000 3650.0000 1270.0000 0.0000 1270.0000 1270.0000 934.5542 94.2405 0.0000 15173.0000 1.0000 0.8165 0.0000 2.0000 2.8740 0.0000 2.8740 2.8740
3.0000 16389.6667 7486.5915 8460.0000 23336.0000 22.3333 2.5166 20.0000 25.0000 3650.3333 0.5774 3650.0000 3651.0000 1270.0000 0.0000 1270.0000 1270.0000 748.2941 272.2692 0.0000 15058.0000 1.0000 0.8165 0.0000 2.0000 2.8743 0.0005 2.8740 2.8748
4.0000 17818.7500 6747.9739 8460.0000 23336.0000 23.2500 2.7538 20.0000 26.0000 4012.5000 724.3335 3650.0000 5099.0000 1426.7500 313.5000 1270.0000 1897.0000 782.2806 232.4665 0.0000 15068.0000 0.7500 0.8292 0.0000 2.0000 2.8277 0.0932 2.6879 2.8748
3.0000 15979.6667 6928.8789 8460.0000 22106.0000 22.6667 3.0551 20.0000 26.0000 4133.3333 836.2920 3650.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 718.9296 238.7068 0.0000 15068.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1077 2.6879 2.8748
4.0000 17326.0000 6265.5164 8460.0000 22106.0000 22.5000 2.5166 20.0000 26.0000 4012.5000 724.3335 3650.0000 5099.0000 1426.7500 313.5000 1270.0000 1897.0000 793.5425 245.4702 0.0000 15068.0000 0.7500 0.8292 0.0000 2.0000 2.8277 0.0932 2.6879 2.8748
3.0000 17310.3333 7673.5631 8460.0000 22106.0000 22.6667 3.0551 20.0000 26.0000 4133.3333 836.2920 3650.0000 5099.0000 1479.0000 361.9986 1270.0000 1897.0000 782.2947 299.3732 0.0000 15068.0000 1.0000 0.8165 0.0000 2.0000 2.8122 0.1077 2.6879 2.8748
