238.0000 3855.3361 948.9069 1144.1429 262.5104 3462.7143 17207.8068 0.2968 0.2766 16.6092 3.0610 98760.0000 494.0000 0.0000 126.4768
97.0000 3670.3505 931.6925 1282.4742 61.6158 52.7113 13.8157 0.3494 0.0661 15.9794 0.1428 90.0000 194.0000 0.0000 250.0312
384.0000 3750.9505 2809.1414 1259.1901 322.7135 83.6432 595.8257 0.3357 0.1149 16.0573 0.4704 11540.0000 768.0000 0.0000 67.6292
