8.0000 9427.0000 3201.4634 5054.0000 15053.0000 16.3750 0.5175 1313.2500 1.1650 4168.0000 0.0000 610.1568 196.2546 10036.0000 336.9333 7176.1429 -16.1250 7.0964
9.0000 7268.7778 2638.5012 5039.0000 10056.0000 16.2222 0.4410 1313.5556 1.4240 4168.0000 0.0000 475.2810 165.5362 10032.0000 335.9333 6278.6250 -16.2222 6.6962
8.0000 10668.8750 1765.4045 10031.0000 15038.0000 16.6250 0.5175 1313.1250 1.2464 4168.0000 0.0000 682.5000 106.0415 10030.0000 626.9375 7882.8571 -16.1250 7.0964
8.0000 9413.7500 4172.5733 5037.0000 15041.0000 16.5000 0.7559 1313.1250 1.2464 4168.0000 0.0000 599.7742 243.7983 10022.0000 335.8000 7882.7143 -16.1250 7.0964
8.0000 10670.7500 3206.6355 5041.0000 15049.0000 16.6250 0.5175 1312.5000 0.7559 4168.0000 0.0000 680.0125 193.6209 10025.0000 336.0667 7886.1429 -16.1250 7.0964
10.0000 7544.7000 2635.7634 5037.0000 10049.0000 16.2000 0.4216 1313.1000 1.3703 4168.0000 0.0000 494.6083 167.5885 10021.0000 335.8000 6138.5556 -15.5000 6.7119
8.0000 8790.5000 3537.7589 5033.0000 15043.0000 16.3750 0.5175 1313.2500 1.1650 4168.0000 0.0000 567.7417 216.4506 10027.0000 335.5333 7168.4286 -16.1250 7.0964
10.0000 7046.0000 2582.8602 5036.0000 10052.0000 16.2000 0.4216 1281.7000 50.1842 4168.0000 0.0000 461.3608 161.9840 10024.0000 335.7333 5584.5556 -15.5000 6.7119
12.0000 5050.5000 9.2294 5037.0000 5065.0000 16.0000 0.0000 1239.1667 21.9289 4168.0000 0.0000 336.7000 0.6153 5038.0000 335.8000 5031.7273 -17.1667 7.3125
12.0000 5045.1667 9.4468 5033.0000 5066.0000 16.0000 0.0000 1254.0000 0.0000 4168.0000 0.0000 336.3444 0.6298 5034.0000 335.5333 5029.2727 -17.1667 7.3125
12.0000 5885.9167 1948.5714 5038.0000 10067.0000 16.0833 0.2887 1253.3333 1.5570 4168.0000 0.0000 388.8990 122.0494 10027.0000 335.8667 5032.1818 -17.1667 7.3125
8.0000 10673.7500 3202.4139 5053.0000 15053.0000 16.6250 0.5175 1250.3750 1.0607 4168.0000 0.0000 680.2115 193.3513 10036.0000 336.8667 7171.4286 -16.1250 7.0964
7.0000 10764.8571 3460.0947 5040.0000 15067.0000 16.5714 0.5345 1251.2857 1.2536 4168.0000 0.0000 687.7607 208.3298 10042.0000 336.0000 8364.1667 -17.0000 7.1714
9.0000 8943.0000 3341.0773 5036.0000 15062.0000 16.3333 0.5000 1251.2222 1.0929 4168.0000 0.0000 579.9120 205.6321 10043.0000 335.7333 6909.1250 -16.2222 6.6962
9.0000 8393.7778 3543.7334 5052.0000 15083.0000 16.3333 0.5000 1250.6667 1.4142 4168.0000 0.0000 543.2907 217.0682 10054.0000 336.8000 6285.2500 -16.2222 6.6962
8.0000 10065.7500 2671.2904 5066.0000 15061.0000 16.5000 0.5345 1250.5000 1.0690 4168.0000 0.0000 647.4745 162.5420 10055.0000 337.7333 7181.2857 -16.1250 7.0964
8.0000 8804.6250 3541.0529 5036.0000 15056.0000 16.3750 0.5175 1251.2500 1.1650 4168.0000 0.0000 568.6490 216.6253 10046.0000 335.7333 6462.7143 -16.1250 7.0964
9.0000 8392.3333 3550.7897 5030.0000 15107.0000 16.3333 0.5000 1250.6667 1.4142 4168.0000 0.0000 543.1782 217.4711 10062.0000 335.3333 6283.2500 -16.2222 6.6962
8.0000 15065.2500 14446.7083 5043.0000 50202.0000 18.5000 5.8797 1406.8750 442.0945 4689.0000 1473.6105 763.8005 363.5922 35132.0000 336.2000 7172.7143 -16.1250 7.0964
9.0000 7281.0000 3662.8792 5032.0000 15122.0000 16.2222 0.4410 1250.8889 0.9280 4168.0000 0.0000 473.7431 223.6508 10083.0000 335.4667 5653.0000 -16.2222 6.6962
8.0000 10674.7500 3210.4261 5039.0000 15062.0000 16.6250 0.5175 1251.5000 1.0690 4168.0000 0.0000 680.2609 193.8451 10033.0000 335.9333 7171.2857 -16.1250 7.0964
7.0000 10057.0000 2899.7721 5038.0000 15083.0000 16.4286 0.5345 1252.2857 1.2536 4168.0000 0.0000 649.5190 176.3200 10052.0000 335.8667 7536.8333 -17.0000 7.1714
9.0000 17301.8889 27616.9714 5039.0000 90359.0000 18.2222 5.5628 1391.3333 417.2514 4631.1111 1389.3333 781.6081 794.4438 65258.0000 335.9333 6903.6250 -16.2222 6.6962
8.0000 9422.0000 3207.2511 5044.0000 15055.0000 16.5000 0.5345 1252.2500 1.1650 4168.0000 0.0000 604.5943 195.3784 10030.0000 336.2667 7888.0000 -16.1250 7.0964
8.0000 9417.2500 3205.0755 5039.0000 15041.0000 16.3750 0.5175 1251.3750 1.5059 4168.0000 0.0000 609.5203 196.5249 10027.0000 335.9333 7169.5714 -16.1250 7.0964
8.0000 8791.6250 3538.4219 5036.0000 15054.0000 16.3750 0.5175 1251.7500 1.0351 4168.0000 0.0000 567.8125 216.4704 10031.0000 335.7333 7167.4286 -16.1250 7.0964
8.0000 10672.0000 3205.0211 5040.0000 15046.0000 16.6250 0.5175 1251.8750 0.9910 4168.0000 0.0000 680.0917 193.5162 10032.0000 336.0000 7169.8571 -16.1250 7.0964
8.0000 9421.5000 3206.4705 5042.0000 15051.0000 16.3750 0.5175 1252.2500 1.1650 4168.0000 0.0000 609.7964 196.6075 10031.0000 336.1333 7885.0000 -16.1250 7.0964
9.0000 8934.4444 3326.0551 5044.0000 15044.0000 16.4444 0.5270 1252.4444 1.5092 4168.0000 0.0000 574.7227 202.8087 10022.0000 336.2667 6905.1250 -16.2222 6.6962
9.0000 8379.1111 2502.3453 5040.0000 10061.0000 16.3333 0.5000 1252.2222 1.0929 4168.0000 0.0000 544.6463 157.3695 10033.0000 336.0000 6901.8750 -16.2222 6.6962
7.0000 11473.7143 2437.9518 10039.0000 15046.0000 16.5714 0.5345 1252.2857 1.2536 4168.0000 0.0000 735.0458 141.3575 10023.0000 627.4375 8361.8333 -17.0000 7.1714
9.0000 10056.1111 4337.0621 5041.0000 15073.0000 16.5556 0.5270 1251.6667 1.4142 4168.0000 0.0000 640.1773 262.2446 10044.0000 336.0667 6907.7500 -16.2222 6.6962
8.0000 8806.3750 4445.0501 5043.0000 15081.0000 16.3750 0.5175 1250.7500 1.9086 4168.0000 0.0000 566.1536 269.6126 10051.0000 336.2000 7178.0000 -16.1250 7.0964
7.0000 11485.1429 3780.7207 5050.0000 15066.0000 16.5714 0.5345 1248.2857 1.2536 4168.0000 0.0000 732.8012 225.6541 10035.0000 336.6667 8366.1667 -17.0000 7.1714
9.0000 8938.6667 3332.5029 5049.0000 15051.0000 16.5556 0.7265 1248.1111 1.1667 4168.0000 0.0000 570.8815 202.3938 10029.0000 336.6000 6279.7500 -16.2222 6.6962
8.0000 9422.3750 3204.4383 5044.0000 15048.0000 16.3750 0.5175 1248.2500 1.1650 4168.0000 0.0000 609.8583 196.4868 10028.0000 336.2667 7170.2857 -16.1250 7.0964
10.0000 8556.2000 4120.5026 5044.0000 15076.0000 16.4000 0.5164 1247.6000 1.3499 4168.0000 0.0000 549.4787 249.5434 10055.0000 336.2667 6146.0000 -15.5000 6.7119
9.0000 5619.7778 1661.6228 5045.0000 10050.0000 16.0000 0.0000 1247.0000 1.2247 4168.0000 0.0000 374.6519 110.7749 10029.0000 336.3333 5667.2500 -16.2222 6.6962
12.0000 5057.9167 13.3584 5040.0000 5082.0000 16.0000 0.0000 1246.0000 0.0000 4168.0000 0.0000 337.1944 0.8906 5054.0000 336.0000 5037.7273 -17.1667 7.3125
12.0000 5049.5833 7.7396 5036.0000 5062.0000 16.0000 0.0000 1246.0000 0.0000 4168.0000 0.0000 336.6389 0.5160 5040.0000 335.7333 5030.5455 -17.1667 7.3125
9.0000 8394.0000 4343.2848 5038.0000 15088.0000 16.3333 0.5000 1243.7778 2.1082 4168.0000 0.0000 540.9694 263.5888 10055.0000 335.8667 6286.3750 -16.2222 6.6962
