2.0000 7271.0000 1022.4764 3731.0000 625.0824 15860.5000 2584.4753 17688.0000 37.0000 4.2426 34.0000 40.0000 4965.0000 0.0000 4965.0000 4965.0000 439.3904 20.0083 425.2424 453.5385 0.5131 0.6113 37.0000 4.2426 4965.0000 4.0000 0.0000 17688.0000
3.0000 4132.6667 836.0038 1819.6667 506.9135 7614.0000 3116.7388 11194.0000 23.3333 4.1633 20.0000 28.0000 4962.3333 2.3094 4961.0000 4965.0000 332.2844 71.2946 289.7368 414.5926 0.4403 0.6064 23.3333 4.1633 4965.0000 6.0000 0.0000 8349.5000
3.0000 5099.6667 2510.8963 2409.0000 1527.6688 11046.6667 5163.7573 16900.0000 26.0000 10.3923 20.0000 38.0000 4962.6667 3.0551 4960.0000 4966.0000 437.1645 54.4981 375.5789 479.1579 0.4724 0.6084 26.0000 10.3923 4966.0000 6.0000 0.0000 12018.0000
3.0000 4615.6667 836.2920 2112.3333 509.5138 8938.3333 3267.3025 12231.0000 24.6667 4.1633 20.0000 28.0000 4960.3333 1.1547 4959.0000 4961.0000 369.4407 77.5275 299.8421 453.0000 0.4576 0.6093 24.6667 4.1633 4961.0000 6.0000 0.0000 7292.5000
3.0000 5580.6667 2213.1664 2699.6667 1347.3865 11068.0000 3701.3144 15292.0000 28.6667 9.0185 20.0000 38.0000 4961.6667 3.0551 4959.0000 4965.0000 408.3882 95.2139 310.8148 501.0526 0.4838 0.6088 28.6667 9.0185 4965.0000 6.0000 0.0000 11842.0000
3.0000 4133.0000 837.4467 1820.6667 508.6456 9099.3333 2685.1395 11285.0000 22.6667 3.0551 20.0000 26.0000 4959.6667 2.3094 4957.0000 4961.0000 414.8368 81.7765 321.1579 471.9524 0.4405 0.6074 22.6667 3.0551 4961.0000 6.0000 0.0000 10598.0000
4.0000 4373.5000 836.5805 1966.0000 510.3835 9393.5000 3111.5015 12089.0000 23.5000 4.1231 20.0000 28.0000 4960.0000 2.0000 4957.0000 4961.0000 409.1429 67.5317 339.3684 483.5600 0.4495 0.6101 23.5000 4.1231 4961.0000 8.0000 0.0000 8500.3333
2.0000 5099.0000 0.0000 2406.5000 2.1213 10304.5000 1347.0384 11257.0000 27.0000 1.4142 26.0000 28.0000 4958.5000 2.1213 4957.0000 4960.0000 395.5030 30.2966 374.0800 416.9259 0.4720 2.1213 27.0000 1.4142 4960.0000 4.0000 0.0000 11257.0000
3.0000 4132.6667 836.0032 1818.6667 507.7818 10127.3333 2453.1646 12960.0000 24.0000 3.4641 22.0000 28.0000 4961.0000 1.0000 4960.0000 4962.0000 436.5397 37.6382 414.6190 480.0000 0.4401 0.6074 24.0000 3.4641 4962.0000 6.0000 0.0000 10834.0000
3.0000 5581.6667 2213.4941 2702.6667 1350.3323 10014.6667 4460.7372 15162.0000 29.3333 8.0829 22.0000 38.0000 4963.3333 2.0817 4961.0000 4965.0000 345.9914 64.0602 281.6667 409.7838 0.4842 0.6100 29.3333 8.0829 4965.0000 6.0000 0.0000 7441.0000
